Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/4           void async::detail::set_internal_task<async::task<void> >(async::task<void>&, async::detail::ref_count_ptr<async::detail::task_base>) [156]
                0.00    0.00       1/14          async::detail::ref_count_base<async::detail::task_base, async::detail::task_base_deleter>::add_ref_unlocked() [55]
                0.00    0.00       1/2           async::detail::inline_scheduler_impl* std::addressof<async::detail::inline_scheduler_impl>(async::detail::inline_scheduler_impl&) [272]
                0.00    0.00       1/2           void async::detail::task_base::add_continuation<async::detail::inline_scheduler_impl>(async::detail::inline_scheduler_impl&, async::detail::ref_count_ptr<async::detail::task_base>) [241]
-----------------------------------------------
                                   1             async::event_task<std::tuple<async::task<void>, async::task<int> > >::set(std::tuple<async::task<void>, async::task<int> >&&) const <cycle 2> [436]
[443]    0.0    0.00    0.00       1         bool async::detail::basic_event<std::tuple<async::task<void>, async::task<int> > >::set_internal<std::tuple<async::task<void>, async::task<int> > >(std::tuple<async::task<void>, async::task<int> >&&) const <cycle 2> [443]
                0.00    0.00       2/18          async::detail::ref_count_ptr<async::detail::task_base>::operator->() const [34]
                0.00    0.00       1/23          async::detail::ref_count_ptr<async::detail::task_base>::operator bool() const [30]
                0.00    0.00       1/1           std::atomic<async::detail::task_state>::compare_exchange_strong(async::detail::task_state&, async::detail::task_state, std::memory_order, std::memory_order) [463]
                0.00    0.00       1/1           async::detail::basic_event<std::tuple<async::task<void>, async::task<int> > >::internal_task_type* async::detail::get_internal_task<async::detail::basic_event<std::tuple<async::task<void>, async::task<int> > > >(async::detail::basic_event<std::tuple<async::task<void>, async::task<int> > > const&) [363]
                0.00    0.00       1/3           std::tuple<async::task<void>, async::task<int> >&& std::forward<std::tuple<async::task<void>, async::task<int> > >(std::remove_reference<std::tuple<async::task<void>, async::task<int> > >::type&) [212]
                0.00    0.00       1/1           void async::detail::task_result_holder<std::tuple<async::task<void>, async::task<int> > >::set_result<std::tuple<async::task<void>, async::task<int> > >(std::tuple<async::task<void>, async::task<int> >&&) [369]
                                   1             async::detail::task_base::finish() <cycle 2> [45]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::void_to_fake_void<decltype (((declval<async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > > >)())((declval<async::task<void> >)()))>::type async::detail::invoke_fake_void<async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > >, async::task<void> >(async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > >&&, async::task<void>&&)::{lambda()#1}::operator()() const [491]
[444]    0.0    0.00    0.00       1         async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > >::operator()(async::task<void>) const [444]
                0.00    0.00       1/8           std::remove_reference<async::task<void>&>::type&& std::move<async::task<void>&>(async::task<void>&) [102]
                0.00    0.00       1/1           std::tuple_element<0ul, std::tuple<async::task<void>, async::task<int> > >::type& std::get<0ul, async::task<void>, async::task<int> >(std::tuple<async::task<void>, async::task<int> >&) [468]
                0.00    0.00       1/2           async::detail::ref_count_ptr<async::detail::when_all_state<std::tuple<async::task<void>, async::task<int> > > >::operator->() const [247]
                0.00    0.00       1/1           async::task<void>::operator=(async::task<void>&&) [306]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::void_to_fake_void<decltype (((declval<async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > > >)())((declval<async::task<int> >)()))>::type async::detail::invoke_fake_void<async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > >, async::task<int> >(async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > >&&, async::task<int>&&)::{lambda()#1}::operator()() const [492]
[445]    0.0    0.00    0.00       1         async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > >::operator()(async::task<int>) const [445]
                0.00    0.00       1/10          std::remove_reference<async::task<int>&>::type&& std::move<async::task<int>&>(async::task<int>&) [77]
                0.00    0.00       1/2           async::detail::ref_count_ptr<async::detail::when_all_state<std::tuple<async::task<void>, async::task<int> > > >::operator->() const [247]
                0.00    0.00       1/2           std::tuple_element<1ul, std::tuple<async::task<void>, async::task<int> > >::type& std::get<1ul, async::task<void>, async::task<int> >(std::tuple<async::task<void>, async::task<int> >&) [262]
                0.00    0.00       1/1           async::task<int>::operator=(async::task<int>&&) [303]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::basic_event<std::tuple<async::task<void>, async::task<int> > >::~basic_event() [318]
[446]    0.0    0.00    0.00       1         async::detail::task_base::ready() const [446]
                0.00    0.00       1/21          async::detail::is_finished(async::detail::task_state) [31]
                0.00    0.00       1/62          std::atomic<async::detail::task_state>::load(std::memory_order) const [18]
-----------------------------------------------
                0.00    0.00       1/1           int async::parallel_reduce<int, int, main::{lambda(int, int)#8}>(std::initializer_list<int>, main::{lambda(int, int)#8}, main::{lambda(int, int)#8} const&) [291]
[447]    0.0    0.00    0.00       1         std::initializer_list<int>::end() const [447]
                0.00    0.00       1/2           std::initializer_list<int>::begin() const [250]
                0.00    0.00       1/1           std::initializer_list<int>::size() const [448]
-----------------------------------------------
                0.00    0.00       1/1           std::initializer_list<int>::end() const [447]
[448]    0.0    0.00    0.00       1         std::initializer_list<int>::size() const [448]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, async::task<void>, async::task<int> >::_Tuple_impl() [455]
[449]    0.0    0.00    0.00       1         std::_Head_base<0ul, async::task<void>, false>::_Head_base() [449]
                0.00    0.00       1/10          async::task<void>::task() [74]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, main::{lambda()#5}&&, main::{lambda()#6}&&>::_M_head(main::{lambda()#6} const&) [456]
[450]    0.0    0.00    0.00       1         std::_Head_base<0ul, main::{lambda()#5}&&, false>::_M_head(main::{lambda()#5}&& const&) [450]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, main::{lambda()#5}&&, main::{lambda()#6}&&>::_Tuple_impl<{lambda()#5}, main::{lambda()#5}&&, void>({lambda()#5}&&, main::{lambda()#5}&&) [457]
[451]    0.0    0.00    0.00       1         std::_Head_base<0ul, main::{lambda()#5}&&, false>::_Head_base<{lambda()#5}>({lambda()#5}&&) [451]
                0.00    0.00       1/6           main::{lambda()#5}&& std::forward<main::{lambda()#5}>(std::remove_reference<main::{lambda()#5}>::type&) [131]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<1ul, async::task<int> >::_Tuple_impl() [458]
[452]    0.0    0.00    0.00       1         std::_Head_base<1ul, async::task<int>, false>::_Head_base() [452]
                0.00    0.00       1/6           async::task<int>::task() [123]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<1ul, main::{lambda()#6}&&>::_M_head(main::{lambda()#6}&& const&) [459]
[453]    0.0    0.00    0.00       1         std::_Head_base<1ul, main::{lambda()#6}&&, false>::_M_head(main::{lambda()#6}&& const&) [453]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<1ul, main::{lambda()#6}&&>::_Tuple_impl<{lambda()#6}>({lambda()#6}&&) [460]
[454]    0.0    0.00    0.00       1         std::_Head_base<1ul, main::{lambda()#6}&&, false>::_Head_base<{lambda()#6}>({lambda()#6}&&) [454]
                0.00    0.00       1/7           main::{lambda()#6}&& std::forward<main::{lambda()#6}>(std::remove_reference<main::{lambda()#6}>::type&) [119]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple<async::task<void>, async::task<int> >::tuple<async::task<void>, async::task<int>, true>() [461]
[455]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, async::task<void>, async::task<int> >::_Tuple_impl() [455]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, async::task<int> >::_Tuple_impl() [458]
                0.00    0.00       1/1           std::_Head_base<0ul, async::task<void>, false>::_Head_base() [449]
